day,all
20220904,5489
20220904,62
20220904,540
20220904,93
20220904,16
20220904,302
20220904,51
20220904,2
20220904,40
20220904,55
20220904,22
20220904,48
20220904,32
20220904,1014
20220904,82
20220904,8
20220904,567
20220904,115
20220904,118
20220904,110
20220904,465
20220904,379
20220904,59
20220904,3
20220904,73
20220904,757
20220904,95
20220904,18
20220904,208
20220904,3914
20220904,824
20220904,4132
20220904,16021
20220904,3839
20220904,964
20220904,7900
20220904,17
20220904,826
20220904,718
20220904,30764
20220904,6543
20220904,235
20220904,1114
20220904,2072
20220904,27152
20220904,371
20220904,108652
20220904,236701
20220904,257203
20220904,232707
20220904,5727
20220904,40622
20220904,2239126
20220904,1332928
20220903,16
20220903,7
20220903,8
20220903,13
20220903,8
20220903,117
20220903,4
20220903,45
20220903,1
20220903,8
20220903,11
20220903,48
20220903,5
20220903,2948
20220903,29
20220903,20
20220903,2
20220903,13
20220903,63
20220903,62
20220903,1
20220903,104
20220903,1
20220903,358
20220903,26
20220903,319
20220903,13
20220903,13
20220903,317
20220903,1
20220903,210
20220903,147
20220903,1
20220903,27
20220903,15
20220903,5
20220903,22
20220903,1
20220903,12
20220903,8
20220903,424
20220903,1
20220903,22
20220903,4
20220903,5
20220903,10
20220903,41
20220903,14
20220903,38
20220903,23
20220903,83
20220903,1
20220903,3
20220903,47
20220903,2
20220903,6
20220903,16
20220903,24
20220903,1
20220903,12
20220903,4
20220903,4
20220903,12
20220903,225
20220903,2
20220903,59
20220903,1
20220903,151
20220903,1
20220903,1
20220903,2
20220903,1
20220903,215
20220903,50
20220903,3
20220903,9
20220903,4
20220903,14
20220903,2
20220903,2
20220903,9
20220903,7
20220903,10
20220903,28
20220903,1
20220903,8
20220903,7
20220903,32
20220903,20
20220903,3
20220903,4
20220903,2
20220903,33
20220903,3
20220903,9
20220903,1
20220903,7
20220903,4
20220903,26
20220903,6
20220903,6
20220903,11
20220903,4
20220903,2
20220903,4
20220903,11
20220903,144
20220903,3
20220903,5
20220903,66
20220903,12
20220903,14
20220903,19
20220903,219
20220903,4
20220903,112
20220903,14
20220903,12
20220903,2
20220903,100
20220903,1
20220903,1
20220903,354
20220903,9
20220903,42
20220903,1
20220903,18
20220903,78
20220903,1
20220903,1297
20220903,293
20220903,89
20220903,482
20220903,5
20220903,43
20220903,6
20220903,105
20220903,133
20220903,5
20220903,135
20220903,2038
20220903,24
20220903,380
20220903,93
20220903,3
20220903,6
20220903,193
20220903,1583
20220903,22
20220903,3
20220903,386
20220903,687
20220903,3
20220903,9540
20220903,105
20220903,1013
20220903,163
20220903,31
20220903,612
20220903,88
20220903,91
20220903,82
20220903,35
20220903,48
20220903,93
20220903,1685
20220903,208
20220903,19
20220903,847
20220903,184
20220903,212
20220903,211
20220903,711
20220903,616
20220903,89
20220903,7
20220903,122
20220903,1424
20220903,169
20220903,48
20220903,448
20220903,7269
20220903,1536
20220903,23716
20220903,6701
20220903,5866
20220903,1630
20220903,13454
20220903,19
20220903,1474
20220903,1317
20220903,49550
20220903,11962
20220903,401
20220903,1990
20220903,3852
20220903,42683
20220903,539
20220903,191249
20220903,390768
20220903,389993
20220903,336160
20220903,9419
20220903,61846
20220903,3552420
20220903,1962005
20220902,100
20220902,17
20220902,9
20220902,13
20220902,1
20220902,10
20220902,13
20220902,143
20220902,13
20220902,46
20220902,2
20220902,2
20220902,13
20220902,10
20220902,63
20220902,6
20220902,3976
20220902,32
20220902,3
20220902,12
20220902,84
20220902,21
20220902,93
20220902,1
20220902,133
20220902,382
20220902,17
20220902,426
20220902,19
20220902,25
20220902,411
20220902,2
20220902,187
20220902,169
20220902,38
20220902,19
20220902,8
20220902,30
20220902,1
20220902,10
20220902,3
20220902,608
20220902,26
20220902,12
20220902,10
20220902,56
20220902,9
20220902,98
20220902,29
20220902,18
20220902,57
20220902,1
20220902,7
20220902,54
20220902,4
20220902,16
20220902,21
20220902,24
20220902,1
20220902,17
20220902,16
20220902,1
20220902,11
20220902,303
20220902,62
20220902,1
20220902,184
20220902,1
20220902,1
20220902,330
20220902,51
20220902,4
20220902,3
20220902,7
20220902,7
20220902,19
20220902,2
20220902,12
20220902,8
20220902,15
20220902,24
20220902,1
20220902,13
20220902,7
20220902,46
20220902,33
20220902,7
20220902,7
20220902,3
20220902,3
20220902,47
20220902,10
20220902,6
20220902,12
20220902,2
20220902,27
20220902,7
20220902,9
20220902,18
20220902,4
20220902,1
20220902,10
20220902,229
20220902,6
20220902,6
20220902,78
20220902,26
20220902,23
20220902,33
20220902,336
20220902,2
20220902,181
20220902,16
20220902,2
20220902,14
20220902,133
20220902,6
20220902,437
20220902,13
20220902,78
20220902,1
20220902,2
20220902,1
20220902,26
20220902,1
20220902,1551
20220902,381
20220902,115
20220902,745
20220902,5
20220902,68
20220902,10
20220902,172
20220902,102
20220902,1
20220902,137
20220902,2953
20220902,62
20220902,412
20220902,107
20220902,1
20220902,4
20220902,308
20220902,2152
20220902,33
20220902,3
20220902,455
20220902,905
20220902,4
20220902,12408
20220902,114
20220902,1273
20220902,220
20220902,28
20220902,793
20220902,111
20220902,1
20220902,104
20220902,131
20220902,45
20220902,99
20220902,59
20220902,2505
20220902,252
20220902,23
20220902,1248
20220902,190
20220902,284
20220902,261
20220902,913
20220902,847
20220902,1
20220902,139
20220902,4
20220902,138
20220902,1888
20220902,226
20220902,41
20220902,753
20220902,8565
20220902,1934
20220902,9161
20220902,45782
20220902,7828
20220902,2387
20220902,18315
20220902,20
20220902,1956
20220902,1480
20220902,67033
20220902,15119
20220902,446
20220902,2717
20220902,4900
20220902,80551
20220902,649
20220902,290177
20220902,606978
20220902,529510
20220902,533989
20220902,11747
20220902,86118
20220902,4837147
20220902,2442631
20220901,5
20220901,64
20220901,3
20220901,14
20220901,16
20220901,19
20220901,1
20220901,1
20220901,15
20220901,15
20220901,2
20220901,7
20220901,288
20220901,70
20220901,174
20220901,4
20220901,2
20220901,3
20220901,302
20220901,77
20220901,3
20220901,8
20220901,5
20220901,7
20220901,2
20220901,17
20220901,3
20220901,8
20220901,15
20220901,30
20220901,1
20220901,10
20220901,10
20220901,42
20220901,22
20220901,6
20220901,4
20220901,1
20220901,30
20220901,3
20220901,11
20220901,7
20220901,4
20220901,1
20220901,29
20220901,8
20220901,9
20220901,20
20220901,4
20220901,2
20220901,14
20220901,186
20220901,3
20220901,8
20220901,65
20220901,17
20220901,16
20220901,31
20220901,306
20220901,3
20220901,161
20220901,14
20220901,1
20220901,14
20220901,135
20220901,5
20220901,469
20220901,31
20220901,56
20220901,1
20220901,17
20220901,1
20220901,1322
20220901,313
20220901,80
20220901,640
20220901,2
20220901,53
20220901,7
20220901,96
20220901,153
20220901,4
20220901,145
20220901,3074
20220901,51
20220901,369
20220901,108
20220901,2
20220901,6
20220901,286
20220901,1957
20220901,12
20220901,1
20220901,405
20220901,885
20220901,1
20220901,11958
20220901,103
20220901,1270
20220901,195
20220901,15
20220901,716
20220901,88
20220901,94
20220901,123
20220901,38
20220901,49
20220901,92
20220901,2461
20220901,274
20220901,9
20220901,1261
20220901,190
20220901,323
20220901,288
20220901,911
20220901,805
20220901,149
20220901,131
20220901,1554
20220901,154
20220901,44
20220901,1174
20220901,674
20220901,9041
20220901,48714
20220901,8064
20220901,2427
20220901,18
20220901,1800
20220901,66866
20220901,14192
20220901,415
20220901,2634
20220901,4178
20220901,593
20220901,1840
20220901,7904
20220901,84660
20220901,17520
20220901,85783
20220901,526326
20220901,545685
20220901,284377
20220901,598735
20220901,10347
20220901,4648765
20220901,2359785
20220901,19
20220901,86
20220901,13
20220901,11
20220901,1
20220901,11
20220901,10
20220901,153
20220901,11
20220901,68
20220901,83
20220901,12
20220901,12
20220901,6
20220901,3749
20220901,25
20220901,6
20220901,16
20220901,76
20220901,11
20220901,94
20220901,1
20220901,151
20220901,385
20220901,11
20220901,401
20220901,24
20220901,9
20220901,350
20220901,1
20220901,2
20220901,215
20220901,147
20220901,25
20220901,28
20220901,8
20220901,23
20220901,1
20220901,10
20220901,22
20220901,586
20220901,18
20220901,8
20220901,3
20220901,13
20220901,51
20220901,14
20220901,42
20220901,95
20220901,27
20220901,1
20220831,1
20220831,42
20220831,1
20220831,165
20220831,1
20220831,2
20220831,318
20220831,64
20220831,4
20220831,1
20220831,4
20220831,2
20220831,8
20220831,2
20220831,15
20220831,1
20220831,3
20220831,11
20220831,30
20220831,1
20220831,15
20220831,10
20220831,33
20220831,22
20220831,5
20220831,6
20220831,3
20220831,43
20220831,10
20220831,13
20220831,8
20220831,2
20220831,33
20220831,6
20220831,9
20220831,17
20220831,8
20220831,2
20220831,18
20220831,178
20220831,7
20220831,8
20220831,57
20220831,11
20220831,21
20220831,21
20220831,279
20220831,1
20220831,165
20220831,11
20220831,21
20220831,129
20220831,4
20220831,475
20220831,14
20220831,58
20220831,3
20220831,24
20220831,3
20220831,83
20220831,16
20220831,7
20220831,5
20220831,9
20220831,5
20220831,149
20220831,7
20220831,60
20220831,1
20220831,12
20220831,7
20220831,80
20220831,3
20220831,3896
20220831,19
20220831,6
20220831,21
20220831,73
20220831,16
20220831,85
20220831,1
20220831,1
20220831,117
20220831,382
20220831,9
20220831,407
20220831,17
20220831,20
20220831,368
20220831,209
20220831,159
20220831,16
20220831,50
20220831,24
20220831,8
20220831,1
20220831,13
20220831,14
20220831,564
20220831,24
20220831,7
20220831,5
20220831,12
20220831,31
20220831,46
20220831,109
20220831,23
20220831,32
20220831,4
20220831,4
20220831,59
20220831,3
20220831,17
20220831,18
20220831,19
20220831,16
20220831,5
20220831,25
20220831,289
20220831,1329
20220831,291
20220831,80
20220831,675
20220831,4
20220831,77
20220831,13
20220831,178
20220831,98
20220831,1
20220831,127
20220831,2909
20220831,44
20220831,350
20220831,97
20220831,3
20220831,269
20220831,1926
20220831,22
20220831,5
20220831,386
20220831,841
20220831,4
20220831,11854
20220831,105
20220831,1219
20220831,176
20220831,20
20220831,696
20220831,108
20220831,95
20220831,135
20220831,41
20220831,53
20220831,112
20220831,2379
20220831,254
20220831,17
20220831,1121
20220831,225
20220831,249
20220831,287
20220831,810
20220831,734
20220831,129
20220831,3
20220831,107
20220831,1550
20220831,188
20220831,43
20220831,1187
20220831,668
20220831,8815
20220831,43152
20220831,7329
20220831,2181
20220831,19
20220831,1728
20220831,64363
20220831,13515
20220831,374
20220831,2286
20220831,4075
20220831,560
20220831,1711
20220831,7523
20220831,77712
20220831,16708
20220831,569388
20220831,269453
20220831,82134
20220831,10361
20220831,516587
20220831,509850
20220831,2318785
20220831,4524681
20220830,1
20220830,155
20220830,139
20220830,33
20220830,21
20220830,8
20220830,25
20220830,1
20220830,13
20220830,6
20220830,465
20220830,2
20220830,21
20220830,7
20220830,6
20220830,16
20220830,35
20220830,22
20220830,28
20220830,34
20220830,88
20220830,1
20220830,3
20220830,3
20220830,67
20220830,22
20220830,13
20220830,18
20220830,1
20220830,1
20220830,11
20220830,10
20220830,3
20220830,7
20220830,238
20220830,54
20220830,132
20220830,5
20220830,1
20220830,2
20220830,236
20220830,57
20220830,3
20220830,6
20220830,2
20220830,15
20220830,4
20220830,9
20220830,1
20220830,6
20220830,12
20220830,23
20220830,1
20220830,13
20220830,8
20220830,38
20220830,15
20220830,6
20220830,5
20220830,2
20220830,3
20220830,29
20220830,5
20220830,10
20220830,19
20220830,8
20220830,7
20220830,10
20220830,2
20220830,2
20220830,140
20220830,13
20220830,5
20220830,6
20220830,56
20220830,10
20220830,15
20220830,27
20220830,221
20220830,1
20220830,150
20220830,10
20220830,11
20220830,114
20220830,1
20220830,332
20220830,11
20220830,40
20220830,3
20220830,24
20220830,82
20220830,6
20220830,1043
20220830,278
20220830,76
20220830,511
20220830,7
20220830,49
20220830,2
20220830,84
20220830,158
20220830,3
20220830,197
20220830,2704
20220830,57
20220830,446
20220830,79
20220830,2
20220830,3
20220830,273
20220830,1632
20220830,16
20220830,1
20220830,324
20220830,713
20220830,5
20220830,9323
20220830,76
20220830,1172
20220830,164
20220830,18
20220830,651
20220830,108
20220830,65
20220830,147
20220830,39
20220830,34
20220830,93
20220830,2100
20220830,201
20220830,12
20220830,1026
20220830,174
20220830,273
20220830,220
20220830,701
20220830,696
20220830,1
20220830,127
20220830,1
20220830,123
20220830,1399
20220830,143
20220830,47
20220830,640
20220830,7031
20220830,1520
20220830,7842
20220830,43783
20220830,6756
20220830,2041
20220830,15627
20220830,13
20220830,1645
20220830,1118
20220830,55739
20220830,11756
20220830,401
20220830,2078
20220830,3648
20220830,79611
20220830,531
20220830,262646
20220830,559976
20220830,474714
20220830,518663
20220830,9481
20220830,76100
20220830,4251294
20220830,2189029
20220830,13
20220830,8
20220830,8
20220830,6
20220830,14
20220830,125
20220830,7
20220830,5
20220830,58
20220830,3
20220830,54
20220830,8
20220830,17
20220830,2
20220830,2878
20220830,17
20220830,20
20220830,100
20220830,4
20220830,60
20220830,11
20220830,109
20220830,307
20220830,16
20220830,336
20220830,11
20220830,1
20220830,25
20220830,329
20220829,78502
20220829,9672
20220829,498290
20220829,484057
20220829,2215681
20220829,4314260
20220829,54
20220829,1
20220829,151
20220829,2
20220829,1
20220829,2
20220829,310
20220829,74
20220829,3
20220829,5
20220829,4
20220829,14
20220829,1
20220829,10
20220829,1
20220829,7
20220829,12
20220829,26
20220829,12
20220829,1
20220829,11
20220829,32
20220829,23
20220829,10
20220829,5
20220829,5
20220829,1
20220829,53
20220829,14
20220829,4
20220829,13
20220829,3
20220829,15
20220829,6
20220829,9
20220829,17
20220829,3
20220829,4
20220829,167
20220829,13
20220829,5
20220829,62
20220829,16
20220829,23
20220829,24
20220829,265
20220829,8
20220829,158
20220829,17
20220829,17
20220829,130
20220829,5
20220829,1
20220829,387
20220829,12
